"Data, Tempo, Vento(m-s), Direção, Chuva, SolarRad"
"10/05/2024, 17:55, 1.2, 1.7, 0.2, 1010.1"
"10/05/2024, 18:00, 5.2, 6.4, 0.6, 1009.8"
"10/05/2024, 18:05, 5.1, 6.4, 0.8, 1009.5"
"10/05/2024, 18:10, 6.9, 8.1, 1.0, 1009.5"
"10/05/2024, 18:15, 7.6, 9.1, 1.2, 1009.5"
"10/05/2024, 18:20, 6.0, 7.0, 1.5, 1009.6"
"10/05/2024, 18:25, 3.9, 4.0, 1.7, 1009.6"
"10/05/2024, 18:30, 2.9, 3.2, 1.9, 1009.7"
"10/05/2024, 18:35, 3.2, 3.5, 2.2, 1009.7"
"10/05/2024, 18:40, 3.6, 4.4, 2.4, 1009.6"
"10/05/2024, 18:45, 3.7, 4.7, 2.5, 1009.6"
"10/05/2024, 18:50, 3.5, 4.1, 2.6, 1009.6"
"10/05/2024, 18:55, 4.0, 4.4, 2.7, 1009.6"
"10/05/2024, 19:00, 4.9, 5.5, 2.8, 1009.7"
"10/05/2024, 19:05, 5.3, 5.6, 2.9, 1009.7"
"10/05/2024, 19:10, 5.8, 5.8, 2.9, 1009.8"
"10/05/2024, 19:15, 3.4, 4.0, 2.9, 1009.8"
"10/05/2024, 19:20, 2.7, 3.5, 2.9, 1009.7"
"10/05/2024, 19:25, 0.7, 0.9, 2.9, 1009.6"
"10/05/2024, 19:30, 1.3, 2.2, 2.9, 1009.9"
"10/05/2024, 19:40, 1.4, 1.8, 2.9, 1010.0"
"10/05/2024, 19:45, 2.5, 2.5, 2.9, 1009.9"
"10/05/2024, 19:50, 1.7, 2.2, 2.9, 1009.9"
"10/05/2024, 19:55, 2.1, 2.4, 2.9, 1010.0"
"10/05/2024, 20:00, 2.1, 2.3, 2.9, 1009.8"
"10/05/2024, 20:05, 2.2, 2.5, 2.9, 1010.0"
"10/05/2024, 20:10, 2.2, 2.9, 2.9, 1010.0"
"10/05/2024, 20:15, 1.8, 2.5, 2.9, 1010.1"
"10/05/2024, 18:20, 2.3, 2.3, 2.9, 1010.0"
"10/05/2024, 18:25, 3.1, 3.7, 2.9, 1010.1"
"10/05/2024, 18:30, 3.8, 4.9, 2.9, 1010.3"
"10/05/2024, 18:35, 3.3, 3.6, 2.9, 1010.3"
"10/05/2024, 18:40, 2.4, 3.1, 2.9, 1010.4"
"10/05/2024, 18:45, 1.9, 2.1, 2.9, 1010.3"
"10/05/2024, 18:50, 3.2, 3.4, 2.9, 1010.4"
"10/05/2024, 18:55, 1.8, 2.0, 2.9, 1010.3"
"10/05/2024, 19:00, 0.5, 0.8, 2.9, 1010.4"
"10/05/2024, 19:05, 1.8, 2.0, 2.9, 1010.4"
"10/05/2024, 19:10, 2.0, 2.2, 2.9, 1010.6"
"10/05/2024, 19:15, 2.7, 2.8, 2.9, 1010.5"
"10/05/2024, 19:20, 2.2, 2.7, 2.9, 1010.4"
"10/05/2024, 19:25, 3.0, 3.1, 2.9, 1010.5"
"10/05/2024, 19:30, 1.5, 2.9, 2.9, 1010.7"
"10/05/2024, 19:35, 2.9, 3.2, 2.9, 1010.8"
"10/05/2024, 19:40, 2.6, 3.1, 2.9, 1010.9"
"10/05/2024, 19:45, 3.1, 3.7, 2.9, 1010.8"
"10/05/2024, 19:50, 1.7, 2.7, 2.9, 1011.0"
"10/05/2024, 19:55, 2.1, 2.3, 2.9, 1010.9"
"10/05/2024, 20:00, 1.0, 1.2, 2.9, 1011.0"
"10/05/2024, 20:05, 1.7, 2.2, 2.9, 1011.0"
"10/05/2024, 20:10, 1.3, 1.9, 2.9, 1010.9"
"10/05/2024, 20:15, 2.8, 2.8, 2.9, 1011.0"
"10/05/2024, 20:20, 2.1, 2.3, 2.9, 1011.0"
"10/05/2024, 20:25, 1.9, 2.3, 2.9, 1011.1"
"10/05/2024, 20:30, 2.0, 2.3, 2.9, 1011.2"
"10/05/2024, 20:35, 1.5, 1.5, 2.9, 1011.2"
"10/05/2024, 20:40, 1.9, 2.2, 2.9, 1011.3"
"10/05/2024, 20:45, 2.2, 2.5, 2.9, 1011.5"
"10/05/2024, 20:50, 2.0, 2.5, 2.9, 1011.4"
"10/05/2024, 20:55, 2.7, 2.8, 2.9, 1011.5"
"10/05/2024, 21:00, 2.8, 2.9, 2.9, 1011.3"
"10/05/2024, 21:05, 1.9, 2.7, 2.9, 1011.5"
"10/05/2024, 21:10, 2.6, 3.2, 2.9, 1011.5"
"10/05/2024, 21:15, 3.2, 3.3, 2.9, 1011.7"
"10/05/2024, 21:20, 2.9, 3.0, 2.9, 1011.6"
"10/05/2024, 21:25, 3.2, 3.4, 2.9, 1011.7"
"10/05/2024, 21:30, 3.1, 3.3, 2.9, 1011.8"
"10/05/2024, 21:35, 3.2, 3.8, 2.9, 1011.9"
"10/05/2024, 21:40, 3.7, 4.1, 2.9, 1011.9"
"10/05/2024, 21:45, 4.5, 4.9, 2.9, 1012.0"
"10/05/2024, 21:50, 4.0, 5.1, 2.9, 1012.0"
"10/05/2024, 21:55, 5.5, 5.8, 2.9, 1012.0"
"10/05/2024, 22:00, 3.8, 4.4, 2.9, 1012.0"
"10/05/2024, 22:05, 4.0, 4.6, 2.9, 1012.0"
"10/05/2024, 22:10, 4.0, 4.5, 2.9, 1012.2"
"10/05/2024, 22:15, 4.4, 4.6, 2.9, 1012.1"
"10/05/2024, 22:20, 3.9, 4.9, 2.9, 1012.1"
"10/05/2024, 22:25, 4.3, 4.7, 2.9, 1012.0"
"10/05/2024, 22:30, 4.5, 4.7, 2.9, 1012.0"
"10/05/2024, 22:35, 4.0, 5.0, 2.9, 1011.9"
"10/05/2024, 22:40, 4.2, 5.0, 2.9, 1012.0"
"10/05/2024, 22:45, 4.1, 4.3, 2.9, 1012.1"
"10/05/2024, 22:50, 3.7, 4.7, 2.9, 1012.2"
"10/05/2024, 22:55, 4.6, 5.5, 2.9, 1012.0"
"10/05/2024, 23:00, 5.0, 5.2, 2.9, 1011.9"
"10/05/2024, 23:05, 4.7, 5.7, 2.9, 1011.8"
"10/05/2024, 23:10, 4.9, 5.8, 2.9, 1011.9"
"10/05/2024, 23:15, 5.1, 5.7, 2.9, 1012.0"
"10/05/2024, 23:20, 4.5, 5.2, 2.9, 1011.9"
"10/05/2024, 23:25, 5.2, 5.5, 2.9, 1012.0"
"10/05/2024, 23:30, 5.4, 6.2, 2.9, 1012.2"
"10/05/2024, 23:35, 5.4, 6.0, 2.9, 1012.0"
"10/05/2024, 23:40, 5.7, 6.1, 2.9, 1012.1"
"10/05/2024, 23:45, 5.1, 5.5, 2.9, 1012.2"
"10/05/2024, 23:50, 5.2, 5.6, 2.9, 1012.1"
"10/05/2024, 23:55, 5.9, 6.1, 2.9, 1012.0"
"10/05/2024, 23:59, 5.0, 5.1, 2.9, 1011.8"
"11/05/2024, 14:45, 3.4, 4.2, 0.1, 1010.5"
"11/05/2024, 14:50, 4.6, 4.9, 0.6, 1010.4"
"11/05/2024, 14:55, 3.0, 4.6, 1.6, 1010.3"
"11/05/2024, 15:00, 2.0, 2.4, 1.8, 1010.5"
"11/05/2024, 15:05, 7.1, 7.3, 2.1, 1010.2"
"11/05/2024, 15:10, 5.0, 6.5, 2.4, 1010.2"
"11/05/2024, 15:15, 3.7, 4.9, 2.7, 1010.1"
"11/05/2024, 15:20, 2.9, 3.7, 2.9, 1010.3"
"11/05/2024, 15:25, 0.6, 1.8, 3.0, 1010.2"
"11/05/2024, 15:30, 1.4, 1.7, 3.1, 1010.0"
"11/05/2024, 15:35, 1.3, 1.9, 3.1, 1010.3"
"11/05/2024, 15:40, 0.9, 1.6, 3.2, 1010.2"
"11/05/2024, 15:45, 1.8, 2.7, 3.2, 1010.3"
"11/05/2024, 15:50, 1.5, 2.5, 3.2, 1010.1"
"11/05/2024, 15:55, 1.5, 2.3, 3.2, 1010.0"
"11/05/2024, 16:00, 1.8, 2.0, 3.2, 1010.0"
"11/05/2024, 16:05, 1.1, 1.9, 3.2, 1010.1"
"11/05/2024, 16:10, 1.0, 1.8, 3.2, 1010.2"
"11/05/2024, 16:15, 2.6, 3.3, 3.2, 1010.1"
"11/05/2024, 16:20, 2.0, 3.3, 3.2, 1009.8"
"11/05/2024, 16:25, 3.0, 3.9, 3.2, 1009.7"
"11/05/2024, 16:30, 3.9, 4.0, 3.2, 1009.7"
"11/05/2024, 16:35, 2.9, 2.9, 3.2, 1009.6"
"11/05/2024, 16:40, 3.4, 4.0, 3.2, 1009.5"
"11/05/2024, 16:45, 2.4, 2.8, 3.2, 1009.6"
"11/05/2024, 16:50, 3.0, 3.3, 3.2, 1009.6"
"11/05/2024, 16:55, 2.3, 2.5, 3.2, 1009.8"
"11/05/2024, 17:00, 2.4, 2.9, 3.2, 1010.0"
"11/05/2024, 17:05, 2.9, 3.0, 3.2, 1010.0"
"11/05/2024, 17:10, 1.7, 2.1, 3.2, 1009.9"
"11/05/2024, 17:15, 1.9, 2.2, 3.2, 1010.1"
"11/05/2024, 17:20, 1.3, 1.7, 3.2, 1010.2"
"11/05/2024, 17:25, 1.1, 1.6, 3.2, 1010.5"
"11/05/2024, 17:30, 2.3, 2.6, 3.2, 1010.5"
"11/05/2024, 17:35, 2.5, 3.1, 3.2, 1010.6"
"11/05/2024, 17:40, 2.1, 2.2, 3.2, 1010.6"
"11/05/2024, 17:45, 2.1, 2.3, 3.2, 1010.4"
"11/05/2024, 17:50, 3.1, 3.3, 3.2, 1010.6"
"11/05/2024, 17:55, 2.1, 2.7, 3.2, 1010.8"
"11/05/2024, 18:00, 3.1, 3.2, 3.2, 1011.1"
"11/05/2024, 18:05, 3.9, 4.4, 3.2, 1010.9"
"11/05/2024, 18:10, 2.9, 3.4, 3.2, 1011.1"
"11/05/2024, 18:15, 3.1, 3.5, 3.2, 1011.1"
"11/05/2024, 18:20, 0.9, 1.3, 3.2, 1011.0"
"11/05/2024, 18:25, 1.5, 2.2, 3.2, 1011.1"
"11/05/2024, 18:30, 3.2, 3.6, 3.2, 1011.2"
"11/05/2024, 18:35, 3.5, 3.8, 3.2, 1011.2"
"11/05/2024, 18:40, 3.5, 3.9, 3.2, 1011.3"
"11/05/2024, 18:45, 2.2, 3.2, 3.2, 1011.2"
